Name,ID,latitude,longitude
Skate Reflections,141707f819f242328bcbf908320dbd0e.16,28.302013,-81.436267
Sky Tower at Sea World ,c648efcf28d04a889e648b905e883c1d.16,28.410717,-81.461155
SkyCoaster 250ft High,8b089b8faa7f443391da7b2de3de0072.16,28.46515,-81.455432
Skycraft Rocket,16f657d1e28649ef83fd56488a891807.16,28.593203,-81.380369
Skydive Deland Mural,8875b148893348148b1d2611fd3bf7b0.16,29.063399,-81.279232
Sleeping Tiger Pavilion,be4c89b1571e4ae3a0a730d3bad3ddcc.16,28.258723,-81.277888
Slovak Garden,945349d9b03543b8920e62eb168937b0.16,28.625095,-81.308953
Slugger Ave,c07e047bd03343b890539d38a0118f7f.16,28.341946,-81.574805
Smart Car Power Box Mural,07439b51bc7c4822a182006e3d7a4cf3.16,28.556684,-81.364623
Snow White,88961f15eabc40e9b8bbbeec1bab905c.16,28.431614,-81.30679
Songbird Park,b4a0bd37a77a4787b25c1ccf3470296a.16,28.562248,-81.342528
Sonny's Fountain,1076f1fb6dbe44a3a4869808c2dd627f.16,28.461909,-81.309194
Sonny's Sleds  at Disney's Blizzard Beach ,a4f7170181c146128c162035467dc660.16,28.352214,-81.573099
Sorcerer Mickey's Hat,816d4da1f7ed4c108fb7f66a74965e91.11,28.356935,-81.560183
Sorcerer's Apprentice 3D Mural ,340717a423e34061953c7fec80a692ef.16,28.430867,-81.308743
South Bumby Church of Christ ,d4c09f2b48f242e1ae38eb319360ef51.16,28.497591,-81.351613
South Conway Baptist Church,00c31defe3944b3b9a67ec1da4089c63.16,28.467237,-81.330455
South Econ Community Park,91787ad85d4c4d108eeb533c5d221a66.16,28.495864,-81.255346
South Fountain Rear Champions Gate,162046eb80f748b399cf53756f0c5f0c.16,28.268818,-81.660228
South Lake Presbyterian Church,c3d9b42f54114fd7b232359076330547.16,28.549516,-81.757652
South Orlando Seventh Day Adventist Church,74143acac1c045f59a875d4ad80cd414.16,28.472448,-81.394383
South Seminole Church of Christ,3f44b73cfeda498da5253cea7cf6d757.16,28.622266,-81.323792
South Seminole Hospital,547ec0344533476dac3591212bcb3f6f.16,28.697997,-81.35274
South Street Ministry ,9402b68453e34b2db3771fb7bd6031d1.16,28.538936,-81.354154
South Village Community Center Pool Gym,2af29b830fc84e9d997b82adeb6ca8c6.16,28.50188,-81.145544
Southall Lane Fountain,cb42aeb4c8f346d59d4bf7ffd0950c30.16,28.6297,-81.393301
Southport Lighthouse 2,c3c4711b2d104beda5394edaf9e6444a.16,28.443444,-81.341261
Southport Lighthouse,949e5b1410d04d69b5c4030a39ae2397.16,28.437279,-81.34618
Southport Park,09edc5aa77c24ce98261a9ffddd29cac.16,28.44324,-81.339046
Southside Church Building,2818377f48214fdf9562f265f7dc6b48.16,28.528027,-81.441461
Southwest Library at Dr. Phillips,7030b75e555e4b5986bbf494252f8ab1.12,28.455777,-81.490268
Spaceship Earth,f21327b852694aebb338403e7a105f2d.11,28.375414,-81.54934
Spanish Springs Caboose,3f377e441db040a6936a8f9bbc915b2e.16,28.940872,-81.948428
Special Olympics Track,22a155c59aa5449f84ba1165be8f6afb.16,28.550579,-81.714625
Spence-Lanier Pioneer Center,2ca51dac9d2b417e90cfefbae23a27b7.16,28.298802,-81.457443
Spider And Web At Lake Eva Community Park,85bff2db6f09406ca1a9864282f6f903.16,28.102024,-81.628574
Spirit Life Church of God,99eca415d7af4173838715ace8d70715.16,28.617551,-81.703096
Spirit of Joy Lutheran Church ,6da8c6d8c15a4bed9c1531d0369d9d11.16,28.569071,-81.223639
Spitting Fish Fountain,c543b4d7839048cabdbf10d925224e15.16,28.36731,-81.56171
Spitting Stitch,377bdf182e6743b897b7f6a8dc056bfe.16,28.371545,-81.514951
Splash Mountain,c21b2d2375c84005bf4e99d434bc7d37.11,28.419079,-81.584619
Splendid China Faces Entrance,3d1256a2332347e7bf4a649309fb990a.16,28.33646,-81.604857
Splendor Ministries,9f2bc2a2ff3f47598cc1ef66800450b1.16,28.154269,-81.604823
Sponge Bob Statue At Nick Hotel,9ddcfc71d4684aa09d7666f787320f6b.16,28.357473,-81.509342
Spongebob Mailbox,b72d1288bbfe4444b002e8f98ade7db6.16,28.455789,-81.470695
Spring Harbor #1,1549a7433f434e4b801af4f758783f9a.16,28.703285,-81.509652
Spring Hill Suites Fountain,63303198073446e098d0cdbb88179484.16,28.408602,-81.454933
Spring Isle Fountain East,3fb48e9434494e66a68ce723117dc53e.16,28.541806,-81.154431
Spring Isle Fountain West,4521c972c7464d1ca55d0bd6e4d90d9c.16,28.54202,-81.154747
Spring Meadows Seventh Day Adventist Church,e29d88f1e09a4a588a023690dbca827e.16,28.741687,-81.288957
Square Tulips,03431bccdd7c487fad4b5a0ccd412862.16,28.34745,-81.606078
Ssc Statue,c67fd070d8bc436eaf9016d3964b54c7.16,28.744311,-81.306098
St Andrews Church Bell,c5be66775a6a4b858aa14c7b4fdfcb98.16,28.597112,-81.31994
St Andrews Presbyterian Church ,1d674140936141b2a05bbd3e8acdf2af.16,28.650101,-81.443021
St Barnabas ,7c99a1a087f24cf08b746c35614e3482.16,29.031803,-81.307726
St Francis of Assisi Catholic Church,aaa5810f726449ba9e65267c38c73996.16,28.667797,-81.489297
St George Garden,6c7cc92113c2496db46a5073c3ffe122.16,28.944978,-81.953758
St Isaac Jogues Catholic Church,c304b30675204cc792511e7814642082.16,28.492596,-81.268981
St John Missionary Baptist Church,76eb98cdc4e34f71a3eaa6f638660d32.16,28.542058,-81.406522
St Jude Church,2a10e06bfc2f41d28ae00eb3787ee95a.16,28.483228,-81.492031
St Mark's Presbyterian Church ,14bda6095ee74d30b7121f4400813ad6.16,28.682889,-81.373296
St Michael the Archangel Statue,de8926a017754a369ae24e3814095766.16,28.384855,-81.494273
St Stephens Catholic Church,5663ec825bc64f48b40618ff12950675.16,28.677016,-81.268224
St. Ann's Catholic Church,fc24e07a0a1b455495da2eb136d84722.16,28.897935,-81.3066
St. Augustine Catholic Church,5d28122d890641ba8818964c16246871.16,28.678479,-81.332996
St. Charles Borromeo Catholic Church,031ebe9e5e65423f9cf1c7a44fc27b7b.16,28.588737,-81.3935
St. Cloud Florida Water Tower,db3a75ebec68414bb56636f4ef4264ea.11,28.245489,-81.285433
St. Cloud Wheel Park,bd4284f2c47040e48b5ae05c225be695.16,28.239357,-81.304151
St. John Vianney Church,a8831bc1c0514c7588242c2b0402e5c3.16,28.468136,-81.396833
St. Johns Evangelical Lutheran Church,fe1ee02ec56147c5bbc94c8947d3fb29.16,28.582834,-81.36472
St. Joseph's Catholic Church,a5e4329ddcb34eb6aa14bee3404db4bc.16,28.563921,-81.20688
St. Jude's Episcopal Church Sign,ab2e362b8e4141f1873cdecc8c8ae119.16,28.94884,-81.289245
St. Lawrence AME Church,46fe7f3c569a40daa7b759c77e17b245.16,28.618783,-81.376314
St. Margaret Mary Church Fountain,6631ab0e52d4486ca69d1a6c9ac49e31.16,28.600678,-81.350916
St. Mark's Campanile,48a0bdd899c541bda5be94ec2115958b.11,28.367843,-81.548274
St. Mark's Episcopal Church,2a518d3d560148a8ad006bcb813248eb.12,28.108325,-81.624267
St. Mary Statue,79a63586a9df46d58f61632329c72e03.16,28.302166,-81.375422
St. Matthews Episcopal Church,49f2d12c3874425f8c8031b64e19cf47.16,28.604816,-81.242458
St. Paul's Orthodox Church Under Diocese of SW America of the Malankara Orthodox Syrian Church of India,b4be981afa2940a4b14c787ce0fb0bb7.16,28.703196,-81.351216
St. Peter's Statue,f50df30c910f457c8c4c8be26a6148fc.16,29.029724,-81.309938
St. Rebekah Coptic Orthodox Church,a8d814662dab4e589fdf6c39474f72f1.16,28.376975,-81.401314
St. Stephen Presbyterian Church,15f396fa6c874ec3b4bb4bed05725dfc.16,28.539348,-81.264347
St. Therese of Lisieux,7486fdc6c9c947b991db88c8b8b46a46.16,28.683295,-81.403145
St. Timothy Catholic Church,53f1e31b5df243a185a45bb37f3ee722.16,28.947112,-81.953315
St. Patricks Catholic Church ,4aec7aab95224dfa8f7da9eb6adf6cec.16,28.784102,-81.630682
Stacked Palm Leaves Architectural Feature,1a77116dcde14ad497e6d5189233c965.16,28.522065,-81.582526
Stained-Glass Pillars,561af6d8eb044965a0f057bd6607d1b2.16,28.522555,-81.582857
Star Island Fountain,df18b325dc3d4cf4968f0a29bcbfc079.16,28.328891,-81.48503
Starbucks Coffee Farm,86fb56cfd36c44dcb8a5023668c89b2c.16,28.317199,-81.541811
Starbucks,08c18432a69c0f8f4a00e5dafe166009,28.537067,-81.2749
Starbucks,0e4d032159fb89f89bd9ab81ce2911e7,28.45192237,-81.48940226
Starbucks,24d9cf5a37481becd14717d35020a889,28.4274759,-81.3013058
Starbucks,5dbac610a419c19fed3fb28e09b778f9,28.671316,-81.34039
Starbucks,6fd108bf54802da0dd68f302157504f4,28.369144,-81.50215
Starbucks,79ff18746f8b40f077c4afe849a8dcd3,28.40205373,-81.42857559
Starbucks,7c08094cc3b96019cc8047b79449af4b,28.82455609,-81.6408712
Starbucks,a9bfcdc7b5ac2d5dd2c446d206164aee,28.4117559,-81.46860509
Starbucks,ab34a66ee3bc013bd792483d76ce131d,28.656788,-81.23734
Starbucks,e8a285d2bc3f61905f472964b47a9625,28.66375543,-81.38047848
Starbucks,f244916f16704ab5c35f8a9bf98e4916,28.798637,-81.33394
Starke Lake Baptist Church,1a4e93dceb4347ef9c8a8c75c91d781f.16,28.578223,-81.537573
Stars Shiny Statuary,7ba3837e5f1846e6806381a5a41d6f9a.16,28.478144,-81.39654
Starting Over Outreach Ministries,9523c842ef46498cb100d2b4bba2c0c4.16,28.80639,-81.260621
Statue and Fountain,8113b5e376134590a06f1f3125cc1efb.16,28.294984,-81.416445
Statue and Reflecting Pool,9ebfcf8feab04186800e482d3178def8.16,28.55518,-81.377087
Statue at Osceola Heritage Park,707ea9bc5e544bd28bf053a6c3c99653.11,28.297955,-81.368667
Statue at Parliament,02c0f9c4e6e748bf9af0d8b14406a862.11,28.547859,-81.39846
Statue at S Orange Avenue,586b4ba887704b139443f2c15b0972a3.11,28.541224,-81.378922
Statue of Liberty Mural,90b9ba66e8144a29863746c9db0759ad.16,29.02804,-81.315814
Steam Clock at Lake Sumter Landing,842e5082c2a84a0fbfe15d8105837f5f.16,28.908506,-81.974384
Steampunk Bronzed Globe,a2b7214a2b9546e69733d663fa1c27c3.16,28.360628,-81.510176
Steel Crane Statue,00a2b8ed340840cf8f064f426718ea16.16,28.671595,-81.336767
Stetson Tennis Sign,4883599684a34371ab23eae8c5b8ea9e.16,29.037107,-81.2984
Stetson University Seal,3ccb163e79ae4cf6a8e3e9a6cde3866a.16,28.317783,-81.543612
Stevens Fountain West,ca9f0a43f98d4ecc94aeed560423a52b.16,28.227964,-81.308534
Still Water Fountain ,14a1e3544e7e44f881d17593c6eb769f.16,28.631951,-81.207181
Stillwater Fountain 2,daf14a7419a142f7ab141b57167937d0.16,28.632427,-81.207226
Stone Man,cf4615c32a6640f6b22e3cc77d3f3002.16,29.028201,-81.30415
Stoneybrook Club House and Restaurant,ae5224d54b564150948757bc06ca1c5c.16,28.513036,-81.180404
Stoneybrook Fountain Main,448dec4afb6c485e9f12a1c9c0e7328d.16,28.511368,-81.179334
Stoneybrook Hills Fountain 2,535c1754805e4468982857087c17b248.16,28.781639,-81.623647
Stoneybrook Water Burst 2,5f9473c42a82488e9baba9056da0f00d.16,28.520689,-81.188851
Strayer University ,44b66bfc8cc74f5a8b99ee1cb705577c.16,28.438653,-81.425131
Street Mural,79c446fe1c434064b96f1dc1744be6fc.16,29.024586,-81.305494
Suber Memorial Gardens Cemetery,e3c48ebc238340dcaa776650c20cec83.16,28.979378,-81.250936
Summerfield Lighthouse church,1de5a3d9c2bc44ba888308a12df86491.16,29.010492,-82.041158
Summerland Pergola,06386dfe0952465bab7ae91d96f8b768.16,28.610305,-81.356827
Summerport Gazebo ,1bfed1c7e94b4a2cb47b8a73ab19fc98.16,28.4918,-81.596964
Summit Church - Waterford Campus,8b29476da0da418889ac8f942e22c269.16,28.546068,-81.216129
Summit Church,1a98264691c14208955fc1a1746a6a3f.16,28.555254,-81.336907
Sun Rail Sand Lake Road Station,5cad6bfdee054039ad6b36ffd3f37c63.16,28.453566,-81.364471
Sunrise Estates Water Fountain,df515528355549e087da30d7e753eb6d.16,28.647959,-81.25912
Sunset Harvest First Pentecostal Church,98398114550f48fda12ef868ad091b9a.16,28.803895,-81.719313
Sunset Park,1c1a6811e61e46a28467943f92318403.16,28.674053,-81.333613
Sunshine Park,3f00088e533e436da93849e2b12883c4.16,28.64736,-81.370193
Surfboard Art,3447f8db7eed47018b5cf567c8786238.16,28.410727,-81.472994
Suspension Bridge to Bay Lake Tower,1046adf319b2468790a5978f1b205ee0.11,28.415772,-81.573951
Sweet Dragon Sculpture,16681c89c0704b97b74c4fef396553f1.16,29.020703,-81.296133
Sweet Frog,fa1b2bb0a0dd480cb793e950e62c6d59.16,28.540312,-81.15099
Sweet Water Oaks Mini Fountains,6cc2e9bb6bf8425eaa15f6943f0f829a.16,28.704986,-81.421502
Sweetwater Cove South Bench Gazebo,b655181767d14d1db9a62e069949bec3.16,28.706055,-81.438378
Sweetwater Golf Club Grand Gazebo,048726b77ade4c5cb0e1ae2e2503a886.16,28.704528,-81.461359
Swiggle Fountain,8051e58b76444aeb83e43250f55a1eeb.11,28.598481,-81.199135
Sword of the Spirit Church of Orlando ,8b15e4432d364279b7356a6cf8f076b8.16,28.545902,-81.345542
T Rex Epicenter,166457d83a4e4fff84d1cbb1b796bd83.16,28.474293,-81.463106
Tabernacle Of God Ministries,40c0f75112004807bbfe551ccf7ef816.16,28.541907,-81.395786
Taft Baptist Church Jesus Statue,06ed676bba804777a5f76a455b2724ab.16,28.432746,-81.375209
Taft Water Tower,ad1597c57a504503bc68235d15028d05.16,28.433014,-81.36479
Take Flight,76b70370a7474bad9c0abf420ed63008.16,28.545541,-81.372985
Tamarind Indian Cuisine,58d5201fe5da482884b26a011a2eecae.16,28.565934,-81.196464
Tangerine Community Center,207402ae8c7743799b3a1b2f45249d10.16,28.765061,-81.629277
Tanja King Memorial,27620edfa9134036b3a8ec3200a47d67.16,28.513081,-81.151756
Tank Utility Box,01434f045dd34f278159d265593321b5.16,28.547804,-81.356169
Tavares Fire Department,85168553e044440d82c09e2c4f2a1096.12,28.803959,-81.723847
Tavares Memorial Fountain,6843762075744a1f890333e70c426380.16,28.8084,-81.734402
Tavares Public Library,a8d97649a43943bbb255d8bdae403299.12,28.804266,-81.727859
Tavares Water Tower,c80b9022066d482085cb1c79306d3397.16,28.805383,-81.735215
Teak Neighborhood Grill,a567ee4e60a74829832c020ab467e425.11,28.509296,-81.470314
Technology Drive Fountain,e93d5edf97034ac992f6e4f8fa186d13.16,28.578539,-81.196142
Ted Broda Memorial Park,bdb7636e01e44f999daa8dd48cfafc28.16,28.216747,-81.280576
Temple Israel,fa4a33184bc14c6fa0c47e63a19723c6.16,28.696795,-81.305355
Ten Commandment Tablets,b95872c434e0409995551585bfde1570.16,28.60917,-81.394789
Tennis/basketball Court Column,522d10b47e70476c9742dae03d61df62.16,28.255113,-81.271346
Terminal Dedication Plaque,45b434153a944b51998667c54164ca08.16,28.427347,-81.301493
Terra Vista Basketball Courts,23f1863a771d450c92969c3ab17faffc.16,28.361155,-81.45259
Test Track,1ae6f33fe7e44e58b580559bded7fddb.16,28.373485,-81.547706
Thai Thani Elephant Mural Water Fountain,a22db47ff0854b70b19b4b37e7459a01.16,28.788823,-81.356825
Thatcher Contemplation Bench,2aa73f9a53e0488ba696754bd0a5b49a.16,28.970487,-81.238425
The  Fountain,ee99784ae7a146a88f71d3ba182ad9cc.16,28.828523,-81.795952
The "Dam" Smoker BBQ Restaurant,2d93f50f74f54c05a51d487f380ade2e.16,28.883725,-81.68835
The Altamonte Hotel Historic Marker,6f7212ddd36d49a48e760c4bc6caaeea.16,28.658596,-81.365535
The Altar Church,4eb24180b5b64782b2b87d3ac97eaf76.16,28.247053,-81.255816
The Apostolic Church of Jesus,d0b50548b30a4ea5b12a288ff0b47fc6.16,28.669048,-81.35064
The Aztec Calender,0ebb754c447a4fccb5cc710d4b96c5f5.16,28.37172,-81.547483
The Big Clock,ae25b75b2d6e4684b09c190600d5d15f.16,28.807982,-81.64709
The Black Hammock,d06ed5a0f0b14679be5c0eeed6cadfe9.16,28.702858,-81.206447
The Bunker / Museum,dfe80037344947269054658895e41ff0.16,28.589702,-81.171529
The Canopy Water Burst,c1fa0b6b28714d259ce211f34e82c519.16,28.518554,-81.304149
The Capital Grille,fa55d6d74bd3418d84f2fa082dac752b.16,28.486269,-81.43131
The Castle Water Fountain,fc4f8b29860540cc97f7dc0578b245bb.16,28.440131,-81.470567
The Chef,2664067580154d99a2228b5352c547db.16,28.657058,-81.178072
The Church Of Jesus Christ Latter-day Saints,8535c3e0fb884063a0a07e6fc1632853.16,28.79098,-81.267527
The Church Of Jesus Christ Of Latter-day Saints,4db1e88866c447ff9c982855ac636201.16,28.685034,-81.213477
The Church at Oak Level,f837e1fe43754f239fbe5c1c4c86b63f.16,28.598037,-81.536219
The Church of Jesus Christ of Latter Day Saints,0b39d12a26f84dafa77646f6e280cadc.16,28.555847,-81.194463
The Clock Tower,14fbd9f04140435a9ea2e99b329f2539.11,28.523515,-81.583301
The Crazy Gator,f9461530b11a4135a6071591a3999cb1.16,28.85641,-81.685823
The Cross at Central Florida Church,a4d3d0098b0f40028ccb3856917f836e.12,28.548216,-81.507278
The Cuban Place Wall Mural,82b5985009214c75903fc4dd26a63b9d.16,28.852893,-81.684437
The District Gazebo,af63af4573f343fea94d60028d85a4f3.16,28.574151,-81.313232
The Enclave at Moss Park,11064ca88bfd4362b16f51b4ddfee377.16,28.415906,-81.206889
The Florida Mall,b7b67a89f4c84f0f96d40e009f0b2619.16,28.443672,-81.402412
The Fountains Apartments Fountain 2,f8b723bcb4ca45eda3c5ecc62c6b5be8.16,28.474101,-81.442017
The Fountains Blue/Green Fountain,bab1ce5315cd42c5860055f4bd412848.16,28.388434,-81.478376
The Garden at Redeemer,b610b52027664822b2ea8b5cdfb5673b.16,28.784636,-81.268207
The Gateway To Freedom,b93bd2874bf340d49fc95bf94db3560b.16,28.463439,-81.593929
The Gnarly Barley,218152c32962445aa140e72762f2a598.16,28.458578,-81.365524
The Gospel Tabernacle,86f436f7622643d5b7ed39cd3e239b10.16,28.583838,-81.467934
The Grass Cow,b8c801a2b85845e4a01c1df876831cde.16,28.372307,-81.504055
The Great Movie Ride Entrance,7950b7ca2d3f44e480531248e4fa8ce3.11,28.356707,-81.560536
The Great Pee-lini,393ae4302d544e4c8446319ed7f9f727.16,28.615696,-81.365828
The Heart of the Community Marker,fc5e7024590c41dc90c26ace81033a49.11,28.542249,-81.37784
The History of Blue Spring,69ea1285dd634b2eaceef80fc8d27fdf.16,28.944585,-81.339164
The Hogwarts Express,66071c83a91f4ef7a3441f1235cf33e2.16,28.479127,-81.470385
The Hope Church,9c3823c105e74f2d8e9e9f963775a1e0.16,28.527836,-81.415231
The Life Center Church,ced3dfb825fd417db31edbe1f03dbc18.16,28.618481,-81.384995
The Lion King,a979b4cd9ee24e28a3979e24d0db1632.16,28.44875,-81.424075
The Loop Fountain,fd3f78a6903b44e8a8075f0ad552b18f.16,28.343404,-81.427721
The Lord's Prayer Monument,4010d05388554ef69ff59d97f438ad02.16,28.881868,-81.690069
The Lords House,af31ecdd7a234ba29440bed40b0064a8.16,28.376175,-81.687197
The Moat,e695940eea7543a68de3ff3a84ac51c3.16,28.613861,-81.206679
The Mustard Seed Furniture And Clothing Bank,2ea1f9d915e74492bf3ec508088348fb.16,28.617473,-81.398457
The New Chief Cornerstone Church,f9c4857b027d442eadfd48a3d0a51015.16,28.554822,-81.591919
The Old Plow,4cc17f8bbe584c97b98adb7963e663b5.16,28.811956,-81.919837
The Orlando Eye,d94a8668a68b4670ac0a474ea2528095.16,28.443218,-81.468298
The Potter's House Church,dfdb516ade674c0f81c967b00de89dfa.16,28.500146,-81.293407
The Preserve Fountain 2,28e0803717544ad387b5bff41b5f550b.16,28.517476,-81.254212
The Quadrangle,06e3d459b680457089ed070ef38d9adf.16,28.607572,-81.207838
The Quercus Quesinberry Oak,8c1546dde46c4c1cb0c68518c669c218.16,28.559205,-81.612325
The Rail Trail,01ceca52a4e940f88dd8fbca95cc4905.16,28.864096,-81.24671
The Ravenous Pig,400fe885b25a4654ba34bf31b87a2601.16,28.587983,-81.362287
The Red Tail Pilots of Tuskegee Airmen,2ddb5a49b53c460c9e8709c6563dd4c0.16,28.572189,-81.367737
The Regal of Loop,ed3bdcf7c84643abb386410cabf095e0.11,28.346386,-81.422345
The Restoration Center,6a9594ba381b41c599202786cc560cd6.16,28.803079,-81.264804
The Retreat Water Burst,702ee41f504c48d3b650d069d6fb2de3.16,28.479442,-81.590182
The Salvation Army,7e5410fefa824b64a00644667c973a63.16,28.552785,-81.385677
The Senator,8d6691accc344c3394b9dccc4626e658.16,28.71859,-81.330772
The Three Flags,826b9e413c7241c898fee687ec7256ab.16,28.260528,-81.622272
The Thunderstorm Project,7e26307da99d4b3fb822d617159ac3ab.12,28.245808,-81.282795
The Tooth Mailbox,b2e28b32cc2a4a74b4bff3586ed5a9b1.16,28.892529,-81.908102
The Torii Epcot,34bbc409fa984742aae2fb3c2c303765.11,28.368123,-81.550493
The Village At Hunter's Creek Clock Tower,35aeafaccb784847871b56e0cc2c4def.16,28.368841,-81.427406
The Village Fountain at Hunter's Creek,e97b699185db4eb2b0cd7d5cf3565635.16,28.368654,-81.429151
The Village at Hunters Creek - Main Entrance with Cranes,ccdc6d75e0c24262acc9a40e117aded4.16,28.367681,-81.426048
The Villas at Pinecrest Fountain 2,754fa5aeeb544642858573649418b8b4.16,28.522055,-81.306933
The Vinings At Westwood Gazebo 2,822c047bd1fe458785b31777e0df743c.16,28.39772,-81.469671
The Wheel,7fef36f4dc134da6b1a998d515ebd724.16,28.46433,-81.455337
The Winter Garden Heritage Museum,d319cc1e7fbe4dfd8ef59b3b4a211c4d.12,28.565925,-81.585427
The Woodlands Playground  ,96f3a1cd735c41a0bfbcf6ab4557a39c.16,28.551818,-81.274982
The Wyndham Fountain,2f8626df8abc4bb8b9455407da0f1c55.16,28.358855,-81.535682
The Yates House,7e0d4f01099849558cd865fb71c13d4c.16,28.560685,-81.021484
Thornby Park,2291ba8479b544bea97e20d9d4fa8f1d.16,28.865608,-81.255522
Three Pillars of Emotions,a6ea38ce6cdf47fe879a19680c148923.16,28.405123,-81.463398
Tibet Butler Preserve,2c7bc471ccf343359d7346c665d929ea.16,28.441054,-81.541921
Tie Die Panda Mural,17f35b88de474af895ce41aeb9290ec3.16,28.330136,-81.472367
Tienda Mexicana,7eac2ad68a244b9fbd7e8023e29c0717.16,29.028004,-81.284185
Tierra Bella Fountain,eb55d1a882534ae7b15d1bed3b2ca872.16,28.529057,-81.240168
Tijuana Flats Hot Bar,ee9009f251924105a2bf7655335a4b1a.16,28.54891,-81.164774
Tijuana Flats Monster Mural,cc099da9d3ef4810a25a578349da9d59.16,28.663552,-81.360001
Tijuana Flats Mural,14d7e57748df4ee29489285012af55f9.16,28.754999,-81.332641
Tijuana Flying Bottles,fd3f91e615f84bfc950d33fa215e39a8.16,28.550507,-81.590203
Tiki Mini Golf Water Fall,91c18ac893f7491aa05320ecec0c20c7.16,28.368141,-81.502045
Tildenville Missionary Baptist Church,34019a2605ca41cc861509cf42fc1116.16,28.540479,-81.60351
Timacuan Water Fountain,af98dc873a45436b8c344fbe5ea5de52.16,28.779526,-81.340118
Timacuan,92dfe4a75c7644bebe2a89213b801377.16,28.782459,-81.346879
Timber Pointe Water Burst 2,ec1e2ebf2c8e481998b1b8eaa2c4763c.16,28.533259,-81.146431
Timber Springs Fountain One,b8643eff16094c789f00c77c7c63d41c.16,28.533901,-81.149767
Timber Wolf Eyes,932816177e074f53bc4899bf453ebf18.16,28.528665,-81.148659
Timberleaf Apartments Comp. Size Basketball Court And Tennis Court,6f00f6c879a4433591657f137b81177f.16,28.528962,-81.453513
Timucua Water Burst,49e54ac7dfa74e9a8dcbd5ba011fd741.16,28.351384,-81.42329
Tivoli Village Fountain,503e28c657204a1c92309f4d35c6f308.16,28.482637,-81.247132
Tom Eddie Pavilion,50cf4ca5ffc74329ade804ee3fa4eb97.16,28.510935,-81.242205
Tom Henry's Pizza Mural,07500b703f5342a0ab35dbfaf1ffd16f.16,28.610808,-81.287991
Tom Hoffman Park,16a391c2621347708eff0357665b26ed.16,28.914241,-81.173328
Tomasino's Chef Statue,9fd73c6b48994eb4b74d1ecc6b3ea265.16,28.647135,-81.277334
Toothsome Chocolate Emporium,1bb51b6a827e472a8f5496b25214d7af.11,28.473031,-81.467617
Torcaso Park Playground,e6a0d4a82a804ff78b25c9715e988b7d.16,28.702435,-81.305949
Torcaso Park,7c83cbcc7f314dde973f48c1abcd05fa.16,28.701095,-81.305732
Tower of Light,07db49b3ddd64a7482ce9e5f5df49282.16,28.538193,-81.378991
Town Center Women and Pineapples Statues,1f4983d5498e479cbd835d0bc09eecf7.16,28.813209,-81.853359
Toyota Kid Zone,17867b04a29c423eb80f7e014c20cea8.16,28.794256,-81.340931
Toys for Tots Dropbox,0037d0777179460cb483a9b8f80e3f52.16,28.546812,-81.69636
Tradeshow Blvd Fountain 2,bbcd38e5c7314485ac2b399a2b6977ff.16,28.425027,-81.455139
Trail Marker,89fec651391d45bbaddbe927c6627b9e.16,28.37329,-81.452881
Trailblazer Park,2dcc64b9c5bc4c339aa753abf943ed13.16,28.77424,-81.322858
Trailhead Park,42d62465df3e4d7fa5bb098e8277ba79.16,28.756389,-81.345223
Train Pavilion,931b940e92654c8a9066872b43ea940c.16,28.102342,-81.627652
Train Ride,4c82ce2fa7314350908cb3825de888eb.16,28.802913,-81.339438
Tree House Villas Frog Fountain,ec7e9cce32fa4dfa887baeec2ca2916d.16,28.377263,-81.527816
Tree of Life ,9fa87015e80042f0a67dbdf319f9362d.16,28.357653,-81.590814
Tree of Life Ministries,69a57cc599d24f4989fd9f49a3f89a05.16,28.540517,-81.476622
Tree of Life,9450310eb2f94d1a834dceda4fa3344f.16,28.567301,-81.43498
Tri Circle Trail Rides,5f542186da894e26a27bd5d30afab26a.16,28.396973,-81.552598
Tri-Circle-D Farm,d369c52c42d44fce95a1edf4d2f746ab.16,28.410975,-81.562497
Tri-level Playground,f3e71244b7814d1ea45425bed16ecdb9.16,28.50469,-81.479921
Tribute Garden,629c07adeacd4691baca5772ebc540f1.16,28.557572,-81.771013
Trick Bike Park,18af2c81e1e3456ca5f2f60729da4a9e.16,28.238286,-81.306347
Trinity Baptist Church,c66c6f0fad9e480e907b108802dc0db7.16,28.665202,-81.485448
Trinity United Methodist Church,f7b9c6745fb842aa86759c507f9e3f01.16,29.031482,-81.307731
Trotters Park,a797ea61892d471dbe52e10254a610f3.16,28.598244,-81.416647
Trotwood Park Entrance,56f9a5382e1d4755a49f43c19971e0b3.16,28.683532,-81.260992
Trotwood Park Sign,ff17232a25a24e739d931f4be4197742.16,28.680807,-81.26047
Trout Lake Boardwalk to Lake Overlook,5862e2229cae453bb095886394663541.16,28.870475,-81.681728
Trout Lake Nature Center,a38724839e0846699b3eb028f9ef3a98.16,28.872477,-81.681263
Trout Lake Pavilion Mural,143eba4bf711484b8a515186188a64a0.16,28.872283,-81.68162
True Unity Baptist Church,db57c935e31747c992bc0bf0155a48d7.16,28.560012,-81.430765
True Vine Baptist Church,968657a46de940f9821a95616db6e0ac.16,28.478107,-81.401515
Turnbull Park,faf525c6cf8e4c27b32ebc0d68206b65.16,28.483407,-81.312845
Turnpike Water Tower,5bdb0f7fece64b6ea438236e54ccea5d.16,28.51701,-81.499901
